disk_id,ds,model,n_1,r_1,n_5,r_5,n_9,r_9,n_12,r_12,n_171,r_171,n_172,r_172,n_173,r_173,n_174,r_174,n_180,r_180,n_184,r_184,n_187,r_187,n_188,r_188,n_190,r_190,n_194,r_194,n_195,r_195,n_196,r_196,n_197,r_197,n_198,r_198,n_199,r_199,n_175,r_175,is_null,is_broken
10286,20180806,MA1,130,4294967295,98,0,100,30868,100,35,100,0,100,0,26,0,100,33,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,1243870230,100,0,100,0,100,0,100,0,100,778000000000.0,0,0
1037,20180601,MA1,130,4294967295,95,1,100,40762,100,77,100,0,100,0,66,0,100,74,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,722845081,99,1,100,0,100,0,100,0,100,1030000000000.0,0,0
1037,20180531,MA1,130,4294967295,95,1,100,40738,100,77,100,0,100,0,66,0,100,74,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,722845079,99,1,100,0,100,0,100,0,100,1030000000000.0,0,0
1037,20180530,MA1,130,4294967295,95,1,100,40714,100,77,100,0,100,0,66,0,100,74,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,722845077,99,1,100,0,100,0,100,0,100,1020000000000.0,0,0
1037,20180529,MA1,130,4294967295,95,1,100,40691,100,77,100,0,100,0,66,0,100,74,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,722845077,99,1,100,0,100,0,100,0,100,1020000000000.0,0,0
1037,20180528,MA1,130,4294967295,95,1,100,40667,100,77,100,0,100,0,66,0,100,74,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,722845076,99,1,100,0,100,0,100,0,100,1020000000000.0,0,0
1037,20180527,MA1,130,4294967295,95,1,100,40643,100,77,100,0,100,0,66,0,100,74,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,722845074,99,1,100,0,100,0,100,0,100,1020000000000.0,0,0
1037,20180526,MA1,130,4294967295,95,1,100,40619,100,77,100,0,100,0,66,0,100,74,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,722845073,99,1,100,0,100,0,100,0,100,1020000000000.0,0,0
10399,20180624,MA1,130,629982,98,0,100,31979,100,48,100,0,100,0,88,0,100,46,130,988154199.0,100,0,100,0,100,0,86,14,100,14,100,5741130,100,0,100,0,100,0,100,0,100,803000000000.0,0,0
10399,20180623,MA1,130,629462,98,0,100,31955,100,48,100,0,100,0,88,0,100,46,130,987751959.0,100,0,100,0,100,0,86,14,100,14,100,5741130,100,0,100,0,100,0,100,0,100,803000000000.0,0,0
10399,20180622,MA1,130,629086,98,0,100,31931,100,48,100,0,100,0,88,0,100,46,130,987444079.0,100,0,100,0,100,0,86,14,100,14,100,5741129,100,0,100,0,100,0,100,0,100,799000000000.0,0,0
10399,20180621,MA1,130,628806,98,0,100,31907,100,48,100,0,100,0,88,0,100,46,130,987276519.0,100,0,100,0,100,0,85,15,100,15,100,5741129,100,0,100,0,100,0,100,0,100,799000000000.0,0,0
10399,20180620,MA1,130,628710,98,0,100,31883,100,48,100,0,100,0,88,0,100,46,130,986034679.0,100,0,100,0,100,0,85,15,100,15,100,5741129,100,0,100,0,100,0,100,0,100,799000000000.0,0,0
10399,20180619,MA1,130,628662,98,0,100,31859,100,48,100,0,100,0,88,0,100,46,130,984725527.0,100,0,100,0,100,0,85,15,100,15,100,5741129,100,0,100,0,100,0,100,0,100,799000000000.0,0,0
10399,20180618,MA1,130,628622,98,0,100,31835,100,48,100,0,100,0,88,0,100,46,130,984316271.0,100,0,100,0,100,0,86,14,100,14,100,5741129,100,0,100,0,100,0,100,0,100,799000000000.0,0,0
10371,20180814,MA1,130,4294967295,97,0,100,37404,100,35,100,0,100,0,91,0,100,33,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,91078321,100,0,100,0,100,0,100,0,100,950000000000.0,0,0
10371,20180813,MA1,130,4294967295,97,0,100,37380,100,35,100,0,100,0,91,0,100,33,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,90999505,100,0,100,0,100,0,100,0,100,950000000000.0,0,0
10371,20180812,MA1,130,4294967295,97,0,100,37356,100,35,100,0,100,0,91,0,100,33,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,90925313,100,0,100,0,100,0,100,0,100,950000000000.0,0,0
10371,20180811,MA1,130,4294967295,97,0,100,37332,100,35,100,0,100,0,91,0,100,33,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,90856232,100,0,100,0,100,0,100,0,100,949000000000.0,0,0
10371,20180810,MA1,130,4294967295,97,0,100,37308,100,35,100,0,100,0,91,0,100,33,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,90808525,100,0,100,0,100,0,100,0,100,949000000000.0,0,0
10371,20180809,MA1,130,4294967295,97,0,100,37285,100,35,100,0,100,0,91,0,100,33,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,90741152,100,0,100,0,100,0,100,0,100,949000000000.0,0,0
10371,20180808,MA1,130,4294967295,97,0,100,37261,100,35,100,0,100,0,91,0,100,33,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,90667937,100,0,100,0,100,0,100,0,100,946000000000.0,0,0
10406,20180829,MA1,130,3647830,98,0,100,33555,100,48,100,0,100,0,87,0,100,46,130,2168449647.0,100,0,100,0,100,0,85,15,100,15,100,6032631,100,0,100,0,100,0,100,0,100,842000000000.0,0,0
10406,20180828,MA1,130,3645334,98,0,100,33531,100,48,100,0,100,0,87,0,100,46,130,2151023231.0,100,0,100,0,100,0,85,15,100,15,100,6032631,100,0,100,0,100,0,100,0,100,842000000000.0,0,0
10406,20180827,MA1,130,3643022,98,0,100,33507,100,48,100,0,100,0,87,0,100,46,130,2136793695.0,100,0,100,0,100,0,85,15,100,15,100,6032631,100,0,100,0,100,0,100,0,100,842000000000.0,0,0
10406,20180826,MA1,130,3642806,98,0,100,33483,100,48,100,0,100,0,87,0,100,46,130,2134144655.0,100,0,100,0,100,0,86,14,100,14,100,6032631,100,0,100,0,100,0,100,0,100,842000000000.0,0,0
10406,20180825,MA1,130,3640510,98,0,100,33459,100,48,100,0,100,0,87,0,100,46,130,2120846271.0,100,0,100,0,100,0,86,14,100,14,100,6032631,100,0,100,0,100,0,100,0,100,842000000000.0,0,0
10406,20180824,MA1,130,3636926,98,0,100,33435,100,48,100,0,100,0,87,0,100,46,130,2098175719.0,100,0,100,0,100,0,86,14,100,14,100,6032631,100,0,100,0,100,0,100,0,100,838000000000.0,0,0
10406,20180823,MA1,130,3635590,98,0,100,33411,100,48,100,0,100,0,87,0,100,46,130,2083516015.0,100,0,100,0,100,0,86,14,100,14,100,6032631,100,0,100,0,100,0,100,0,100,838000000000.0,0,0
10470,20191220,MA1,130,4294967295,97,0,100,49398,100,37,100,0,100,0,96,0,100,35,130,4294967295.0,100,0,100,0,100,0,87,13,100,13,100,967605,100,0,100,0,100,0,100,0,100,1260000000000.0,0,0
10470,20191219,MA1,130,4294967295,97,0,100,49375,100,37,100,0,100,0,96,0,100,35,130,4294967295.0,100,0,100,0,100,0,87,13,100,13,100,967599,100,0,100,0,100,0,100,0,100,1260000000000.0,0,0
10470,20191218,MA1,130,4294967295,97,0,100,49351,100,37,100,0,100,0,96,0,100,35,130,4294967295.0,100,0,100,0,100,0,87,13,100,13,100,967555,100,0,100,0,100,0,100,0,100,1250000000000.0,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,1,0
10419,20190322,MA1,130,4294967295,98,0,100,43173,100,39,100,0,100,0,40,0,100,37,130,4294967295.0,100,0,100,0,100,0,88,12,100,12,100,2393045,100,0,100,0,100,0,100,0,100,1070000000000.0,0,0
10419,20190321,MA1,130,4294967295,98,0,100,43149,100,39,100,0,100,0,40,0,100,37,130,4294967295.0,100,0,100,0,100,0,87,13,100,13,100,2393045,100,0,100,0,100,0,100,0,100,1070000000000.0,0,0
10419,20190320,MA1,130,4294967295,98,0,100,43125,100,39,100,0,100,0,40,0,100,37,130,4294967295.0,100,0,100,0,100,0,89,11,100,11,100,2393044,100,0,100,0,100,0,100,0,100,1070000000000.0,0,0
10419,20190319,MA1,130,4294967295,98,0,100,43101,100,39,100,0,100,0,40,0,100,37,130,4294967295.0,100,0,100,0,100,0,87,13,100,13,100,2393043,100,0,100,0,100,0,100,0,100,1070000000000.0,0,0
10419,20190318,MA1,130,4294967295,98,0,100,43077,100,39,100,0,100,0,40,0,100,37,130,4294967295.0,100,0,100,0,100,0,88,12,100,12,100,2393042,100,0,100,0,100,0,100,0,100,1070000000000.0,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,1,0
10420,20190322,MA1,130,4294967295,97,0,100,43182,100,39,100,0,100,0,10,0,100,37,130,4294967295.0,100,0,100,0,100,2,88,12,100,12,100,2199183,100,0,100,0,100,0,100,0,100,1070000000000.0,0,0
10420,20190321,MA1,130,4294967295,97,0,100,43158,100,39,100,0,100,0,10,0,100,37,130,4294967295.0,100,0,100,0,100,2,87,13,100,13,100,2197024,100,0,100,0,100,0,100,0,100,1070000000000.0,0,0
10420,20190320,MA1,130,4294967295,97,0,100,43134,100,39,100,0,100,0,10,0,100,37,130,4294967295.0,100,0,100,0,100,2,90,10,100,10,100,2192302,100,0,100,0,100,0,100,0,100,1070000000000.0,0,0
10420,20190319,MA1,130,4294967295,97,0,100,43110,100,39,100,0,100,0,10,0,100,37,130,4294967295.0,100,0,100,0,100,2,87,13,100,13,100,2187640,100,0,100,0,100,0,100,0,100,1070000000000.0,0,0
10420,20190318,MA1,130,4294967295,97,0,100,43086,100,39,100,0,100,0,10,0,100,37,130,4294967295.0,100,0,100,0,100,2,88,12,100,12,100,2183474,100,0,100,0,100,0,100,0,100,1070000000000.0,0,0
10420,20190317,MA1,130,4294967295,97,0,100,43062,100,39,100,0,100,0,10,0,100,37,130,4294967295.0,100,0,100,0,100,2,87,13,100,13,100,2179596,100,0,100,0,100,0,100,0,100,1070000000000.0,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,1,0
10448,20190322,MA1,130,3446657614,98,0,100,39427,100,30,100,0,100,0,94,0,100,28,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,82144,100,0,100,0,100,0,100,0,100,1010000000000.0,0,0
10448,20190321,MA1,130,3446657614,98,0,100,39403,100,30,100,0,100,0,94,0,100,28,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,82136,100,0,100,0,100,0,100,0,100,1010000000000.0,0,0
10448,20190320,MA1,130,3446657614,98,0,100,39379,100,30,100,0,100,0,94,0,100,28,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,82136,100,0,100,0,100,0,100,0,100,1010000000000.0,0,0
10448,20190319,MA1,130,3446657614,98,0,100,39355,100,30,100,0,100,0,94,0,100,28,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,82127,100,0,100,0,100,0,100,0,100,1010000000000.0,0,0
10448,20190318,MA1,130,3446657614,98,0,100,39331,100,30,100,0,100,0,94,0,100,28,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,82127,100,0,100,0,100,0,100,0,100,1010000000000.0,0,0
10448,20190317,MA1,130,3446657614,98,0,100,39307,100,30,100,0,100,0,94,0,100,28,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,82127,100,0,100,0,100,0,100,0,100,1010000000000.0,0,0
10448,20190316,MA1,130,3446657614,98,0,100,39283,100,30,100,0,100,0,94,0,100,28,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,82127,100,0,100,0,100,0,100,0,100,1000000000000.0,0,0
10499,20190322,MA1,130,4294967295,96,0,100,47021,100,31,100,0,100,0,89,0,100,29,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,24818776,100,0,100,0,100,0,100,0,100,1190000000000.0,0,0
10499,20190321,MA1,130,4294967295,96,0,100,46997,100,31,100,0,100,0,89,0,100,29,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,24818776,100,0,100,0,100,0,100,0,100,1190000000000.0,0,0
10499,20190320,MA1,130,4294967295,96,0,100,46973,100,31,100,0,100,0,89,0,100,29,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,24818773,100,0,100,0,100,0,100,0,100,1180000000000.0,0,0
10499,20190319,MA1,130,4294967295,96,0,100,46950,100,31,100,0,100,0,89,0,100,29,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,24818765,100,0,100,0,100,0,100,0,100,1180000000000.0,0,0
10499,20190318,MA1,130,4294967295,96,0,100,46926,100,31,100,0,100,0,89,0,100,29,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,24818764,100,0,100,0,100,0,100,0,100,1180000000000.0,0,0
10499,20190317,MA1,130,4294967295,96,0,100,46902,100,31,100,0,100,0,89,0,100,29,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,24818759,100,0,100,0,100,0,100,0,100,1180000000000.0,0,0
10499,20190316,MA1,130,4294967295,96,0,100,46878,100,31,100,0,100,0,89,0,100,29,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,24818756,100,0,100,0,100,0,100,0,100,1180000000000.0,0,0
10554,20190322,MA1,130,4294967295,97,0,100,36768,100,36,100,0,100,0,99,0,100,35,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,10510245,100,0,100,0,100,0,100,0,100,936000000000.0,0,0
10554,20190321,MA1,130,4294967295,97,0,100,36744,100,36,100,0,100,0,99,0,100,35,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,10510181,100,0,100,0,100,0,100,0,100,933000000000.0,0,0
10554,20190320,MA1,130,4294967295,97,0,100,36720,100,36,100,0,100,0,99,0,100,35,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,10510158,100,0,100,0,100,0,100,0,100,933000000000.0,0,0
10554,20190319,MA1,130,4294967295,97,0,100,36696,100,36,100,0,100,0,99,0,100,35,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,10510130,100,0,100,0,100,0,100,0,100,932000000000.0,0,0
10554,20190318,MA1,130,4294967295,97,0,100,36673,100,36,100,0,100,0,100,0,100,35,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,10510087,100,0,100,0,100,0,100,0,100,932000000000.0,0,0
10554,20190317,MA1,130,4294967295,97,0,100,36649,100,36,100,0,100,0,100,0,100,35,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,10510067,100,0,100,0,100,0,100,0,100,932000000000.0,0,0
10554,20190316,MA1,130,4294967295,97,0,100,36625,100,36,100,0,100,0,100,0,100,35,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,10510053,100,0,100,0,100,0,100,0,100,932000000000.0,0,0
1061,20180516,MA1,130,4294967295,98,0,100,34375,100,34,100,0,100,0,87,0,100,32,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,3884383,100,0,100,0,100,0,100,0,100,860000000000.0,0,0
1061,20180515,MA1,130,4294967295,98,0,100,34351,100,34,100,0,100,0,87,0,100,32,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,3880015,100,0,100,0,100,0,100,0,100,860000000000.0,0,0
1061,20180514,MA1,130,4294967295,98,0,100,34327,100,34,100,0,100,0,87,0,100,32,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,3874275,100,0,100,0,100,0,100,0,100,859000000000.0,0,0
1061,20180513,MA1,130,4294967295,98,0,100,34304,100,34,100,0,100,0,88,0,100,32,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,3869274,100,0,100,0,100,0,100,0,100,859000000000.0,0,0
1061,20180512,MA1,130,4294967295,98,0,100,34280,100,34,100,0,100,0,88,0,100,32,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,3865886,100,0,100,0,100,0,100,0,100,859000000000.0,0,0
1061,20180511,MA1,130,4294967295,98,0,100,34256,100,34,100,0,100,0,88,0,100,32,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,3862344,100,0,100,0,100,0,100,0,100,859000000000.0,0,0
1061,20180510,MA1,130,4294967295,98,0,100,34232,100,34,100,0,100,0,88,0,100,32,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,3857950,100,0,100,0,100,0,100,0,100,859000000000.0,0,0
10577,20190117,MA1,130,4294967295,94,0,100,46049,100,36,100,0,100,0,52,0,100,33,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,1094983178,100,0,100,0,100,0,100,0,100,1150000000000.0,0,0
10577,20190116,MA1,130,4294967295,94,0,100,46026,100,36,100,0,100,0,52,0,100,33,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,1094977412,100,0,100,0,100,0,100,0,100,1150000000000.0,0,0
10577,20190115,MA1,130,4294967295,94,0,100,46002,100,36,100,0,100,0,52,0,100,33,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,1094970318,100,0,100,0,100,0,100,0,100,1150000000000.0,0,0
10577,20190114,MA1,130,4294967295,94,0,100,45978,100,36,100,0,100,0,52,0,100,33,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,1094967232,100,0,100,0,100,0,100,0,100,1150000000000.0,0,0
10577,20190113,MA1,130,4294967295,94,0,100,45954,100,36,100,0,100,0,52,0,100,33,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,1094962774,100,0,100,0,100,0,100,0,100,1150000000000.0,0,0
10577,20190112,MA1,130,4294967295,94,0,100,45930,100,36,100,0,100,0,52,0,100,33,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,1094960758,100,0,100,0,100,0,100,0,100,1150000000000.0,0,0
10577,20190111,MA1,130,4294967295,94,0,100,45906,100,36,100,0,100,0,52,0,100,33,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,1094957841,100,0,100,0,100,0,100,0,100,1150000000000.0,0,0
10654,20191122,MA1,130,4294967295,98,2,100,48288,100,44,100,4,100,0,63,0,100,42,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,939762672,99,2,100,0,100,0,100,0,100,1220000000000.0,0,0
10654,20191121,MA1,130,4294967295,98,2,100,48264,100,44,100,4,100,0,63,0,100,42,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,935590591,99,2,100,0,100,0,100,0,100,1220000000000.0,0,0
10654,20191120,MA1,130,4294967295,98,2,100,48241,100,44,100,4,100,0,63,0,100,42,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,931321745,99,2,100,0,100,0,100,0,100,1220000000000.0,0,0
10654,20191119,MA1,130,4294967295,98,2,100,48217,100,44,100,4,100,0,64,0,100,42,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,926690789,99,2,100,0,100,0,100,0,100,1220000000000.0,0,0
10654,20191118,MA1,130,4294967295,98,2,100,48193,100,44,100,4,100,0,64,0,100,42,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,922408237,99,2,100,0,100,0,100,0,100,1220000000000.0,0,0
10654,20191117,MA1,130,4294967295,98,2,100,48169,100,44,100,4,100,0,64,0,100,42,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,918152516,99,2,100,0,100,0,100,0,100,1220000000000.0,0,0
10654,20191116,MA1,130,4294967295,98,2,100,48145,100,44,100,4,100,0,64,0,100,42,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,914133641,99,2,100,0,100,0,100,0,100,1220000000000.0,0,0
