disk_id,ds,model,n_1,r_1,n_2,r_2,n_3,r_3,n_4,r_4,n_5,r_5,n_6,r_6,n_7,r_7,n_8,r_8,n_9,r_9,n_10,r_10,n_11,r_11,n_12,r_12,n_13,r_13,n_170,r_170,n_171,r_171,n_172,r_172,n_173,r_173,n_174,r_174,n_177,r_177,n_180,r_180,n_181,r_181,n_182,r_182,n_183,r_183,n_184,r_184,n_187,r_187,n_188,r_188,n_189,r_189,n_190,r_190,n_191,r_191,n_192,r_192,n_193,r_193,n_194,r_194,n_195,r_195,n_196,r_196,n_197,r_197,n_198,r_198,n_199,r_199,n_200,r_200,n_204,r_204,n_205,r_205,n_206,r_206,n_207,r_207,n_211,r_211,n_233,r_233,n_240,r_240,n_241,r_241,n_242,r_242,n_244,r_244,n_245,r_245,n_175,r_175,n_232,r_232,is_null,is_broken
12213,20181004,MC2,100,0,-1,-1,-1,-1,-1,-1,100,2,-1,-1,-1,-1,-1,-1,100,664,-1,-1,-1,-1,100,2,-1,-1,100,2,100,0,100,0,100,9,100,1,-1,-1,0,7664,-1,-1,-1,-1,100,0,100,0,100,0,100,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,46,100,0,100,2,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
12213,20181003,MC2,100,0,-1,-1,-1,-1,-1,-1,100,2,-1,-1,-1,-1,-1,-1,100,640,-1,-1,-1,-1,100,2,-1,-1,100,2,100,0,100,0,100,8,100,1,-1,-1,0,7664,-1,-1,-1,-1,100,0,100,0,100,0,100,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,47,100,0,100,2,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
12213,20181002,MC2,100,0,-1,-1,-1,-1,-1,-1,100,2,-1,-1,-1,-1,-1,-1,100,616,-1,-1,-1,-1,100,2,-1,-1,100,2,100,0,100,0,100,8,100,1,-1,-1,0,7664,-1,-1,-1,-1,100,0,100,0,100,0,100,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,46,100,0,100,2,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
12213,20181001,MC2,100,0,-1,-1,-1,-1,-1,-1,100,2,-1,-1,-1,-1,-1,-1,100,592,-1,-1,-1,-1,100,2,-1,-1,100,2,100,0,100,0,100,8,100,1,-1,-1,0,7664,-1,-1,-1,-1,100,0,100,0,100,0,100,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,46,100,0,100,2,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
4375,20181126,MC2,100,0,-1,-1,-1,-1,-1,-1,100,10,-1,-1,-1,-1,-1,-1,100,1979,-1,-1,-1,-1,100,26,-1,-1,100,10,100,0,100,0,99,52,100,23,-1,-1,0,7656,-1,-1,-1,-1,100,0,100,0,100,0,100,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,45,100,0,100,10,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
4375,20181125,MC2,100,0,-1,-1,-1,-1,-1,-1,100,10,-1,-1,-1,-1,-1,-1,100,1955,-1,-1,-1,-1,100,26,-1,-1,100,10,100,0,100,0,99,51,100,23,-1,-1,0,7656,-1,-1,-1,-1,100,0,100,0,100,0,100,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,45,100,0,100,10,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
4375,20181124,MC2,100,0,-1,-1,-1,-1,-1,-1,100,2,-1,-1,-1,-1,-1,-1,100,1931,-1,-1,-1,-1,100,26,-1,-1,100,2,100,0,100,0,99,51,100,23,-1,-1,0,7664,-1,-1,-1,-1,100,0,100,0,100,0,100,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,44,100,0,100,2,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
4375,20181123,MC2,100,0,-1,-1,-1,-1,-1,-1,100,2,-1,-1,-1,-1,-1,-1,100,1907,-1,-1,-1,-1,100,26,-1,-1,100,2,100,0,100,0,99,50,100,23,-1,-1,0,7664,-1,-1,-1,-1,100,0,100,0,100,0,100,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,43,100,0,100,2,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
4375,20181122,MC2,100,0,-1,-1,-1,-1,-1,-1,100,2,-1,-1,-1,-1,-1,-1,100,1883,-1,-1,-1,-1,100,26,-1,-1,100,2,100,0,100,0,99,50,100,23,-1,-1,0,7664,-1,-1,-1,-1,100,0,100,0,100,0,100,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,43,100,0,100,2,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
4375,20181121,MC2,100,0,-1,-1,-1,-1,-1,-1,100,2,-1,-1,-1,-1,-1,-1,100,1859,-1,-1,-1,-1,100,26,-1,-1,100,2,100,0,100,0,99,50,100,23,-1,-1,0,7664,-1,-1,-1,-1,100,0,100,0,100,0,100,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,42,100,0,100,2,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
20141,20181010,MC2,100,1,-1,-1,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,100,1406,-1,-1,-1,-1,100,11,-1,-1,100,1,100,0,100,0,100,26,100,10,-1,-1,0,7665,-1,-1,-1,-1,100,0,100,0,100,0,100,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,45,100,1,100,1,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
20141,20181009,MC2,100,1,-1,-1,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,100,1382,-1,-1,-1,-1,100,11,-1,-1,100,1,100,0,100,0,100,26,100,10,-1,-1,0,7665,-1,-1,-1,-1,100,0,100,0,100,0,100,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,46,100,1,100,1,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
20141,20181008,MC2,100,1,-1,-1,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,100,1358,-1,-1,-1,-1,100,11,-1,-1,100,1,100,0,100,0,100,26,100,10,-1,-1,0,7665,-1,-1,-1,-1,100,0,100,0,100,0,100,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,45,100,1,100,1,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
20141,20181007,MC2,100,1,-1,-1,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,100,1334,-1,-1,-1,-1,100,11,-1,-1,100,1,100,0,100,0,100,26,100,10,-1,-1,0,7665,-1,-1,-1,-1,100,0,100,0,100,0,100,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,45,100,1,100,1,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
20141,20181006,MC2,100,1,-1,-1,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,100,1310,-1,-1,-1,-1,100,11,-1,-1,100,1,100,0,100,0,100,25,100,10,-1,-1,0,7665,-1,-1,-1,-1,100,0,100,0,100,0,100,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,46,100,1,100,1,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
20141,20181005,MC2,100,1,-1,-1,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,100,1286,-1,-1,-1,-1,100,11,-1,-1,100,1,100,0,100,0,100,25,100,10,-1,-1,0,7665,-1,-1,-1,-1,100,0,100,0,100,0,100,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,46,100,1,100,1,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
20141,20181004,MC2,100,1,-1,-1,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,100,1262,-1,-1,-1,-1,100,11,-1,-1,100,1,100,0,100,0,100,25,100,10,-1,-1,0,7665,-1,-1,-1,-1,100,0,100,0,100,0,100,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,45,100,1,100,1,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
68,20191102,MC2,100,0,-1,-1,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,100,10719,-1,-1,-1,-1,100,13,-1,-1,100,1,100,0,100,0,95,166,100,10,-1,-1,0,7665,-1,-1,-1,-1,100,0,100,0,100,0,100,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,45,100,0,100,1,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
68,20191101,MC2,100,0,-1,-1,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,100,10695,-1,-1,-1,-1,100,13,-1,-1,100,1,100,0,100,0,95,166,100,10,-1,-1,0,7665,-1,-1,-1,-1,100,0,100,0,100,0,100,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,45,100,0,100,1,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
68,20191031,MC2,100,0,-1,-1,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,100,10671,-1,-1,-1,-1,100,13,-1,-1,100,1,100,0,100,0,95,166,100,10,-1,-1,0,7665,-1,-1,-1,-1,100,0,100,0,100,0,100,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,45,100,0,100,1,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
68,20191030,MC2,100,0,-1,-1,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,100,10647,-1,-1,-1,-1,100,13,-1,-1,100,1,100,0,100,0,95,165,100,10,-1,-1,0,7665,-1,-1,-1,-1,100,0,100,0,100,0,100,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,45,100,0,100,1,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
68,20191029,MC2,100,0,-1,-1,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,100,10623,-1,-1,-1,-1,100,13,-1,-1,100,1,100,0,100,0,95,165,100,10,-1,-1,0,7665,-1,-1,-1,-1,100,0,100,0,100,0,100,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,45,100,0,100,1,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
68,20191028,MC2,100,0,-1,-1,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,100,10599,-1,-1,-1,-1,100,13,-1,-1,100,1,100,0,100,0,95,165,100,10,-1,-1,0,7665,-1,-1,-1,-1,100,0,100,0,100,0,100,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,45,100,0,100,1,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
2912,20181122,MC2,100,1,-1,-1,-1,-1,-1,-1,100,4,-1,-1,-1,-1,-1,-1,100,2440,-1,-1,-1,-1,100,29,-1,-1,100,4,100,2,100,0,99,35,100,26,-1,-1,0,7662,-1,-1,-1,-1,100,0,100,0,100,0,100,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,42,100,1,100,4,100,0,100,1,100,0,-1,-1,-1,-1,-1,-1,100,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
2912,20181121,MC2,100,1,-1,-1,-1,-1,-1,-1,100,4,-1,-1,-1,-1,-1,-1,100,2416,-1,-1,-1,-1,100,29,-1,-1,100,4,100,2,100,0,99,34,100,26,-1,-1,0,7662,-1,-1,-1,-1,100,0,100,0,100,0,100,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,43,100,1,100,4,100,0,100,1,100,0,-1,-1,-1,-1,-1,-1,100,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
2912,20181120,MC2,100,1,-1,-1,-1,-1,-1,-1,100,4,-1,-1,-1,-1,-1,-1,100,2392,-1,-1,-1,-1,100,29,-1,-1,100,4,100,2,100,0,99,34,100,26,-1,-1,0,7662,-1,-1,-1,-1,100,0,100,0,100,0,100,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,44,100,1,100,4,100,0,100,1,100,0,-1,-1,-1,-1,-1,-1,100,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
2912,20181119,MC2,100,1,-1,-1,-1,-1,-1,-1,100,4,-1,-1,-1,-1,-1,-1,100,2368,-1,-1,-1,-1,100,29,-1,-1,100,4,100,2,100,0,99,34,100,26,-1,-1,0,7662,-1,-1,-1,-1,100,0,100,0,100,0,100,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,45,100,1,100,4,100,0,100,1,100,0,-1,-1,-1,-1,-1,-1,100,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
2912,20181118,MC2,100,1,-1,-1,-1,-1,-1,-1,100,4,-1,-1,-1,-1,-1,-1,100,2344,-1,-1,-1,-1,100,29,-1,-1,100,4,100,2,100,0,99,33,100,26,-1,-1,0,7662,-1,-1,-1,-1,100,0,100,0,100,0,100,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,44,100,1,100,4,100,0,100,1,100,0,-1,-1,-1,-1,-1,-1,100,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
2912,20181117,MC2,100,1,-1,-1,-1,-1,-1,-1,100,4,-1,-1,-1,-1,-1,-1,100,2320,-1,-1,-1,-1,100,29,-1,-1,100,4,100,2,100,0,99,33,100,26,-1,-1,0,7662,-1,-1,-1,-1,100,0,100,0,100,0,100,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,45,100,1,100,4,100,0,100,1,100,0,-1,-1,-1,-1,-1,-1,100,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
2912,20181116,MC2,100,1,-1,-1,-1,-1,-1,-1,100,4,-1,-1,-1,-1,-1,-1,100,2296,-1,-1,-1,-1,100,29,-1,-1,100,4,100,2,100,0,99,33,100,26,-1,-1,0,7662,-1,-1,-1,-1,100,0,100,0,100,0,100,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,45,100,1,100,4,100,0,100,1,100,0,-1,-1,-1,-1,-1,-1,100,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
6490,20191114,MC2,100,0,-1,-1,-1,-1,-1,-1,100,5,-1,-1,-1,-1,-1,-1,100,11009,-1,-1,-1,-1,100,16,-1,-1,100,5,100,1,100,0,96,162,100,11,-1,-1,0,7661,-1,-1,-1,-1,100,0,100,0,100,0,100,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,44,100,0,100,5,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
6490,20191113,MC2,100,0,-1,-1,-1,-1,-1,-1,100,5,-1,-1,-1,-1,-1,-1,100,10985,-1,-1,-1,-1,100,16,-1,-1,100,5,100,1,100,0,96,162,100,11,-1,-1,0,7661,-1,-1,-1,-1,100,0,100,0,100,0,100,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,44,100,0,100,5,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
