disk_id,ds,model,n_1,r_1,n_5,r_5,n_9,r_9,n_12,r_12,n_171,r_171,n_172,r_172,n_173,r_173,n_174,r_174,n_180,r_180,n_184,r_184,n_187,r_187,n_188,r_188,n_190,r_190,n_194,r_194,n_195,r_195,n_196,r_196,n_197,r_197,n_198,r_198,n_199,r_199,n_175,r_175,is_null,is_broken
40417,20180807,MA1,130,4294967295,98,2,100,41093,100,41,100,2,100,0,1,0,100,38,130,4294967295.0,100,0,100,0,100,0,76,24,100,24,100,1047485542,99,2,100,0,100,0,100,0,100,1039980000000.0,0,1
40417,20180806,MA1,130,4294967295,98,2,100,41069,100,41,100,2,100,0,1,0,100,38,130,4294967295.0,100,0,100,0,100,0,77,23,100,23,100,1046777565,99,2,100,0,100,0,100,0,100,1039880000000.0,0,1
26145,20190117,MA1,130,4294967295,98,2,100,46965,100,25,100,3,100,0,1,0,100,22,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,475378,99,2,100,0,100,0,100,0,100,1190320000000.0,0,1
26145,20190116,MA1,130,4294967295,98,2,100,46942,100,25,100,3,100,0,1,0,100,22,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,475377,99,2,100,0,100,0,100,0,100,1190230000000.0,0,1
26145,20190115,MA1,130,4294967295,98,2,100,46918,100,25,100,3,100,0,1,0,100,22,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,475367,99,2,100,0,100,0,100,0,100,1190130000000.0,0,1
26145,20190114,MA1,130,4294967295,98,2,100,46894,100,25,100,3,100,0,1,0,100,22,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,475367,99,2,100,0,100,0,100,0,100,1190040000000.0,0,1
26145,20190113,MA1,130,4294967295,98,2,100,46870,100,25,100,3,100,0,1,0,100,22,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,475356,99,2,100,0,100,0,100,0,100,1189950000000.0,0,1
26145,20190112,MA1,130,4294967295,98,2,100,46846,100,25,100,3,100,0,1,0,100,22,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,475356,99,2,100,0,100,0,100,0,100,1189850000000.0,0,1
26145,20190111,MA1,130,4294967295,98,2,100,46822,100,25,100,3,100,0,1,0,100,22,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,475356,99,2,100,0,100,0,100,0,100,1189760000000.0,0,1
37208,20180208,MA1,130,4294967295,98,0,100,38835,100,25,100,0,100,0,1,0,100,22,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,760616,100,0,100,0,100,0,100,0,100,987941000000.0,0,1
37208,20180207,MA1,130,4294967295,98,0,100,38811,100,25,100,0,100,0,1,0,100,22,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,760402,100,0,100,0,100,0,100,0,100,987847000000.0,0,1
37208,20180206,MA1,130,4294967295,98,0,100,38787,100,25,100,0,100,0,2,0,100,22,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,760225,100,0,100,0,100,0,100,0,100,984118000000.0,0,1
37208,20180205,MA1,130,4294967295,98,0,100,38763,100,25,100,0,100,0,2,0,100,22,130,4294967295.0,100,0,100,0,100,0,81,19,100,19,100,759993,100,0,100,0,100,0,100,0,100,984024000000.0,0,1
37208,20180204,MA1,130,4294967295,98,0,100,38739,100,25,100,0,100,0,2,0,100,22,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,759734,100,0,100,0,100,0,100,0,100,983931000000.0,0,1
37208,20180203,MA1,130,4294967295,98,0,100,38715,100,25,100,0,100,0,2,0,100,22,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,759510,100,0,100,0,100,0,100,0,100,983837000000.0,0,1
37208,20180202,MA1,130,4294967295,98,0,100,38691,100,25,100,0,100,0,2,0,100,22,130,4294967295.0,100,0,100,0,100,0,82,18,100,18,100,759323,100,0,100,0,100,0,100,0,100,983743000000.0,0,1
14909,20180811,MA1,130,4294967295,98,0,100,43241,100,27,100,0,100,0,1,0,100,22,130,4294967295.0,100,0,100,0,100,1,82,18,100,18,100,709250,100,0,100,0,100,0,100,2,100,1099710000000.0,0,1
14909,20180810,MA1,130,4294967295,98,0,100,43217,100,27,100,0,100,0,1,0,100,22,130,4294967295.0,100,0,100,0,100,1,83,17,100,17,100,708867,100,0,100,0,100,0,100,2,100,1099620000000.0,0,1
14909,20180809,MA1,130,4294967295,98,0,100,43193,100,27,100,0,100,0,1,0,100,22,130,4294967295.0,100,0,100,0,100,1,83,17,100,17,100,708496,100,0,100,0,100,0,100,2,100,1099520000000.0,0,1
14909,20180807,MA1,130,4294967295,98,0,100,43146,100,27,100,0,100,0,1,0,100,22,130,4294967295.0,100,0,100,0,100,1,80,20,100,20,100,707705,100,0,100,0,100,0,100,2,100,1095700000000.0,0,1
14909,20180806,MA1,130,4294967295,98,0,100,43122,100,27,100,0,100,0,1,0,100,22,130,4294967295.0,100,0,100,0,100,1,84,16,100,16,100,707230,100,0,100,0,100,0,100,2,100,1095610000000.0,0,1
14909,20180805,MA1,130,4294967295,98,0,100,43098,100,27,100,0,100,0,1,0,100,22,130,4294967295.0,100,0,100,0,100,1,83,17,100,17,100,706847,100,0,100,0,100,0,100,2,100,1095510000000.0,0,1
19037,20190222,MA1,130,12295,97,1,100,46469,100,27,100,0,100,0,1,0,100,24,130,56883.0,100,0,100,0,100,0,79,21,100,21,100,576779,99,1,100,0,100,0,100,0,100,1181710000000.0,0,1
19037,20190221,MA1,130,12295,97,1,100,46445,100,27,100,0,100,0,1,0,100,24,130,55755.0,100,0,100,0,100,0,78,22,100,22,100,576769,99,1,100,0,100,0,100,0,100,1181620000000.0,0,1
21790,20180709,MA1,130,4294967295,95,2,100,42377,100,36,100,0,100,2,1,0,100,33,130,4294967295.0,100,0,100,0,100,0,76,24,100,24,100,703264,99,2,100,0,100,0,100,0,100,1078610000000.0,0,1
21790,20180708,MA1,130,4294967295,95,2,100,42353,100,36,100,0,100,2,1,0,100,33,130,4294967295.0,100,0,100,0,100,0,79,21,100,21,100,703167,99,2,100,0,100,0,100,0,100,1078520000000.0,0,1
21790,20180707,MA1,130,4294967295,95,2,100,42329,100,36,100,0,100,2,2,0,100,33,130,4294967295.0,100,0,100,0,100,0,80,20,100,20,100,703092,99,2,100,0,100,0,100,0,100,1078420000000.0,0,1
21790,20180706,MA1,130,4294967295,95,2,100,42305,100,36,100,0,100,2,2,0,100,33,130,4294967295.0,100,0,100,0,100,0,79,21,100,21,100,703011,99,2,100,0,100,0,100,0,100,1078330000000.0,0,1
21790,20180705,MA1,130,4294967295,95,2,100,42281,100,36,100,0,100,2,2,0,100,33,130,4294967295.0,100,0,100,0,100,0,79,21,100,21,100,702893,99,2,100,0,100,0,100,0,100,1078230000000.0,0,1
21790,20180704,MA1,130,4294967295,95,2,100,42258,100,36,100,0,100,2,2,0,100,33,130,4294967295.0,100,0,100,0,100,0,78,22,100,22,100,702711,99,2,100,0,100,0,100,0,100,1078140000000.0,0,1
21790,20180703,MA1,130,4294967295,95,2,100,42234,100,36,100,0,100,2,2,0,100,33,130,4294967295.0,100,0,100,0,100,0,76,24,100,24,100,702596,99,2,100,0,100,0,100,0,100,1078050000000.0,0,1
8857,20190117,MA1,130,4294967295,94,1,100,46882,100,39,100,0,100,0,75,0,100,36,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,469449414,99,1,100,0,100,0,100,0,100,1181730000000.0,0,1
8857,20190116,MA1,130,4294967295,94,1,100,46858,100,39,100,0,100,0,75,0,100,36,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,469446517,99,1,100,0,100,0,100,0,100,1181640000000.0,0,1
8857,20190115,MA1,130,4294967295,94,1,100,46834,100,39,100,0,100,0,75,0,100,36,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,469443800,99,1,100,0,100,0,100,0,100,1181540000000.0,0,1
8857,20190114,MA1,130,4294967295,94,1,100,46810,100,39,100,0,100,0,75,0,100,36,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,469440837,99,1,100,0,100,0,100,0,100,1181450000000.0,0,1
8857,20190113,MA1,130,4294967295,94,1,100,46787,100,39,100,0,100,0,75,0,100,36,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,469436508,99,1,100,0,100,0,100,0,100,1181350000000.0,0,1
8857,20190112,MA1,130,4294967295,94,1,100,46763,100,39,100,0,100,0,75,0,100,36,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,469426796,99,1,100,0,100,0,100,0,100,1181260000000.0,0,1
8857,20190111,MA1,130,4294967295,94,1,100,46739,100,39,100,0,100,0,75,0,100,36,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,469417702,99,1,100,0,100,0,100,0,100,1181170000000.0,0,1
31981,20181230,MA1,130,4294967295,95,0,100,46727,100,25,100,0,100,0,92,0,100,22,130,4294967295.0,100,0,100,0,100,0,82,18,100,18,100,289388239,100,0,100,0,100,0,100,0,1,1194080000000.0,0,1
31981,20181229,MA1,130,4294967295,95,0,100,46703,100,25,100,0,100,0,92,0,100,22,130,4294967295.0,100,0,100,0,100,0,82,18,100,18,100,289343718,100,0,100,0,100,0,100,0,100,1190350000000.0,0,1
31981,20181227,MA1,130,4294967295,95,0,100,46655,100,25,100,0,100,0,92,0,100,22,130,4294967295.0,100,0,100,0,100,0,82,18,100,18,100,289255403,100,0,100,0,100,0,100,0,100,1190160000000.0,0,1
31981,20181225,MA1,130,4294967295,95,0,100,46608,100,25,100,0,100,0,92,0,100,22,130,4294967295.0,100,0,100,0,100,0,82,18,100,18,100,289165607,100,0,100,0,100,0,100,0,100,1189970000000.0,0,1
42880,20180811,MA1,130,4294967295,93,0,100,42071,100,43,100,0,100,0,1,0,100,40,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,1072219559,100,0,100,0,100,0,100,0,100,1065280000000.0,0,1
42880,20180810,MA1,130,4294967295,93,0,100,42047,100,43,100,0,100,0,1,0,100,40,130,4294967295.0,100,0,100,0,100,0,82,18,100,18,100,1070243869,100,0,100,0,100,0,100,0,100,1065180000000.0,0,1
42880,20180809,MA1,130,4294967295,93,0,100,42023,100,43,100,0,100,0,1,0,100,40,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,1068195398,100,0,100,0,100,0,100,0,100,1061460000000.0,0,1
42880,20180808,MA1,130,4294967295,93,0,100,41999,100,43,100,0,100,0,1,0,100,40,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,1065796169,100,0,100,0,100,0,100,0,100,1061360000000.0,0,1
42880,20180807,MA1,130,4294967295,93,0,100,41976,100,43,100,0,100,0,1,0,100,40,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,1063876128,100,0,100,0,100,0,100,0,100,1061270000000.0,0,1
42880,20180806,MA1,130,4294967295,93,0,100,41952,100,43,100,0,100,0,1,0,100,40,130,4294967295.0,100,0,100,0,100,0,82,18,100,18,100,1061690806,100,0,100,0,100,0,100,0,100,1061170000000.0,0,1
42880,20180805,MA1,130,4294967295,93,0,100,41928,100,43,100,0,100,0,2,0,100,40,130,4294967295.0,100,0,100,0,100,0,82,18,100,18,100,1059639881,100,0,100,0,100,0,100,0,100,1061080000000.0,0,1
42518,20180814,MA1,130,4294967295,95,0,100,43158,100,43,100,0,100,0,74,0,100,40,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,780360043,100,0,100,0,100,0,100,0,100,1082830000000.0,0,1
42518,20180813,MA1,130,4294967295,95,0,100,43134,100,43,100,0,100,0,74,0,100,40,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,779893676,100,0,100,0,100,0,100,0,100,1082740000000.0,0,1
42518,20180812,MA1,130,4294967295,95,0,100,43110,100,43,100,0,100,0,74,0,100,40,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,779416376,100,0,100,0,100,0,100,0,100,1082640000000.0,0,1
42518,20180811,MA1,130,4294967295,95,0,100,43086,100,43,100,0,100,0,74,0,100,40,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,779004733,100,0,100,0,100,0,100,0,100,1082550000000.0,0,1
42518,20180810,MA1,130,4294967295,95,0,100,43062,100,43,100,0,100,0,74,0,100,40,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,778520925,100,0,100,0,100,0,100,0,100,1082450000000.0,0,1
42518,20180809,MA1,130,4294967295,95,0,100,43038,100,43,100,0,100,0,74,0,100,40,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,778041059,100,0,100,0,100,0,100,0,100,1082360000000.0,0,1
42508,20180810,MA1,130,4294967295,94,0,100,43073,100,43,100,0,100,0,1,0,100,40,130,4294967295.0,100,0,100,0,100,2,82,18,100,18,100,3202076712,100,0,100,0,100,0,100,0,100,1082540000000.0,0,1
42508,20180809,MA1,130,4294967295,94,0,100,43049,100,43,100,0,100,0,1,0,100,40,130,4294967295.0,100,0,100,0,100,2,81,19,100,19,100,3189335976,100,0,100,0,100,0,100,0,100,1082450000000.0,0,1
42514,20180811,MA1,130,4294967295,95,4,100,43097,100,43,100,5,100,0,1,0,100,40,130,4294967295.0,100,0,100,0,100,0,81,19,100,19,100,1701797588,99,4,100,0,100,0,100,0,100,1082640000000.0,0,1
42514,20180810,MA1,130,4294967295,95,4,100,43073,100,43,100,5,100,0,1,0,100,40,130,4294967295.0,100,0,100,0,100,0,81,19,100,19,100,1694154873,99,4,100,0,100,0,100,0,100,1082540000000.0,0,1
42514,20180809,MA1,130,4294967295,95,4,100,43049,100,43,100,5,100,0,1,0,100,40,130,4294967295.0,100,0,100,0,100,0,80,20,100,20,100,1687239239,99,4,100,0,100,0,100,0,100,1082450000000.0,0,1
37848,20190501,MA1,130,4294967295,94,2,100,49307,100,47,100,1,100,0,1,0,100,44,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,1024196494,99,2,100,0,100,0,100,0,100,1237330000000.0,0,1
37848,20190430,MA1,130,4294967295,94,2,100,49283,100,47,100,1,100,0,1,0,100,44,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,1023478752,99,2,100,0,100,0,100,0,100,1237240000000.0,0,1
37848,20190426,MA1,130,4294967295,94,2,100,49187,100,47,100,1,100,0,1,0,100,44,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,1020456393,99,2,100,0,100,0,100,0,100,1233230000000.0,0,1
37848,20190425,MA1,130,4294967295,94,2,100,49163,100,47,100,1,100,0,1,0,100,44,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,1019688518,99,2,100,0,100,0,100,0,100,1233130000000.0,0,1
42772,20180811,MA1,130,4294967295,95,3,100,43248,100,35,100,3,100,0,1,0,100,32,130,4294967295.0,100,0,100,0,100,13,86,14,100,14,100,430158823,99,3,100,0,100,0,100,5,100,1099910000000.0,0,1
42772,20180810,MA1,130,4294967295,95,3,100,43224,100,35,100,3,100,0,1,0,100,32,130,4294967295.0,100,0,100,0,100,13,86,14,100,14,100,429842404,99,3,100,0,100,0,100,5,100,1099810000000.0,0,1
42772,20180809,MA1,130,4294967295,95,3,100,43200,100,35,100,3,100,0,1,0,100,32,130,4294967295.0,100,0,100,0,100,13,86,14,100,14,100,429457894,99,3,100,0,100,0,100,5,100,1099720000000.0,0,1
42772,20180808,MA1,130,4294967295,95,3,100,43176,100,35,100,3,100,0,1,0,100,32,130,4294967295.0,100,0,100,0,100,13,86,14,100,14,100,429019074,99,3,100,0,100,0,100,5,100,1099620000000.0,0,1
42772,20180807,MA1,130,4294967295,95,3,100,43152,100,35,100,3,100,0,1,0,100,32,130,4294967295.0,100,0,100,0,100,13,86,14,100,14,100,428660231,99,3,100,0,100,0,100,5,100,1099530000000.0,0,1
42772,20180806,MA1,130,4294967295,95,3,100,43128,100,35,100,3,100,0,1,0,100,32,130,4294967295.0,100,0,100,0,100,13,86,14,100,14,100,428245854,99,3,100,0,100,0,100,5,100,1095800000000.0,0,1
42772,20180805,MA1,130,4294967295,95,3,100,43104,100,35,100,3,100,0,1,0,100,32,130,4294967295.0,100,0,100,0,100,13,86,14,100,14,100,427803126,99,3,100,0,100,0,100,5,100,1095710000000.0,0,1
8851,20180810,MA1,130,4294967295,93,1,100,43072,100,39,100,0,100,0,1,0,100,36,130,4294967295.0,100,0,100,0,100,17,82,18,100,18,100,3968030159,99,1,100,0,100,0,100,0,100,1086840000000.0,0,1
8851,20180809,MA1,130,4294967295,93,1,100,43048,100,39,100,0,100,0,1,0,100,36,130,4294967295.0,100,0,100,0,100,17,77,23,100,23,100,3955198032,99,1,100,0,100,0,100,0,100,1086740000000.0,0,1
42512,20180811,MA1,130,4294967295,95,4,100,43097,100,43,100,4,100,0,1,0,100,40,130,4294967295.0,100,0,100,0,100,0,81,19,100,19,100,159432358,99,4,100,0,100,0,100,0,100,1082640000000.0,0,1
42512,20180810,MA1,130,4294967295,95,4,100,43073,100,43,100,4,100,0,1,0,100,40,130,4294967295.0,100,0,100,0,100,0,81,19,100,19,100,158780579,99,4,100,0,100,0,100,0,100,1082540000000.0,0,1
42512,20180809,MA1,130,4294967295,95,4,100,43049,100,43,100,4,100,0,1,0,100,40,130,4294967295.0,100,0,100,0,100,0,80,20,100,20,100,158180421,99,4,100,0,100,0,100,0,100,1082450000000.0,0,1
37847,20190112,MA1,130,4294967295,95,2,100,46705,100,46,100,1,100,0,2,0,100,43,130,4294967295.0,100,0,100,0,100,0,82,18,100,18,100,1240850044,99,2,100,0,100,0,100,0,100,1172570000000.0,0,1
37847,20190111,MA1,130,4294967295,95,2,100,46681,100,46,100,1,100,0,2,0,100,43,130,4294967295.0,100,0,100,0,100,0,82,18,100,18,100,1239519404,99,2,100,0,100,0,100,0,100,1168840000000.0,0,1
28378,20190127,MA1,130,2352199,93,0,100,45700,100,35,100,0,100,0,1,0,100,32,130,1983266531.0,100,0,100,0,100,0,66,34,100,34,100,1013949,100,0,100,0,100,0,100,0,100,1159690000000.0,0,1
