disk_id,ds,model,n_5,r_5,n_9,r_9,n_12,r_12,n_170,r_170,n_171,r_171,n_172,r_172,n_174,r_174,n_183,r_183,n_184,r_184,n_187,r_187,n_190,r_190,n_192,r_192,n_194,r_194,n_197,r_197,n_199,r_199,n_233,r_233,n_241,r_241,n_242,r_242,n_175,r_175,n_232,r_232,is_null,is_broken
100258,20180811,MA2,100,0,100,35404,100,17,100,0,100,0,100,0,100,10,100,0,100,0,100,0,83,17,100,10,100,28,100,0,100,0,90,0,100,3481664,100,5888297,100,902000000000.0,100,0,0,0
100258,20180810,MA2,100,0,100,35381,100,17,100,0,100,0,100,0,100,10,100,0,100,0,100,0,83,17,100,10,100,28,100,0,100,0,90,0,100,3478894,100,5884760,100,902000000000.0,100,0,0,0
100258,20180809,MA2,100,0,100,35357,100,17,100,0,100,0,100,0,100,10,100,0,100,0,100,0,84,16,100,10,100,27,100,0,100,0,90,0,100,3475884,100,5880466,100,902000000000.0,100,0,0,0
100258,20180808,MA2,100,0,100,35333,100,17,100,0,100,0,100,0,100,10,100,0,100,0,100,0,83,17,100,10,100,28,100,0,100,0,90,0,100,3472871,100,5876177,100,898000000000.0,100,0,0,0
100258,20180807,MA2,100,0,100,35309,100,17,100,0,100,0,100,0,100,10,100,0,100,0,100,0,83,17,100,10,100,28,100,0,100,0,90,0,100,3469415,100,5871236,100,898000000000.0,100,0,0,0
100258,20180806,MA2,100,0,100,35285,100,17,100,0,100,0,100,0,100,10,100,0,100,0,100,0,83,17,100,10,100,28,100,0,100,0,90,0,100,3466468,100,5867137,100,898000000000.0,100,0,0,0
100258,20180805,MA2,100,0,100,35261,100,17,100,0,100,0,100,0,100,10,100,0,100,0,100,0,83,17,100,10,100,28,100,0,100,0,90,0,100,3463594,100,5863141,100,898000000000.0,100,0,0,0
100275,20190322,MA2,100,0,100,29610,100,22,100,0,100,0,100,0,100,20,100,0,100,0,100,0,87,13,100,20,100,24,100,0,100,6,76,0,100,7382162,100,762466,100,756000000000.0,100,0,0,0
100275,20190321,MA2,100,0,100,29586,100,22,100,0,100,0,100,0,100,20,100,0,100,0,100,0,87,13,100,20,100,24,100,0,100,6,76,0,100,7381870,100,762466,100,752000000000.0,100,0,0,0
100275,20190320,MA2,100,0,100,29562,100,22,100,0,100,0,100,0,100,20,100,0,100,0,100,0,88,12,100,20,100,23,100,0,100,6,76,0,100,7381574,100,762466,100,752000000000.0,100,0,0,0
100275,20190319,MA2,100,0,100,29538,100,22,100,0,100,0,100,0,100,20,100,0,100,0,100,0,87,13,100,20,100,24,100,0,100,6,76,0,100,7381275,100,762466,100,752000000000.0,100,0,0,0
100275,20190318,MA2,100,0,100,29515,100,22,100,0,100,0,100,0,100,20,100,0,100,0,100,0,87,13,100,20,100,24,100,0,100,6,76,0,100,7380988,100,762466,100,752000000000.0,100,0,0,0
100275,20190317,MA2,100,0,100,29491,100,22,100,0,100,0,100,0,100,20,100,0,100,0,100,0,88,12,100,20,100,23,100,0,100,6,76,0,100,7380703,100,762465,100,752000000000.0,100,0,0,0
100275,20190316,MA2,100,0,100,29467,100,22,100,0,100,0,100,0,100,20,100,0,100,0,100,0,87,13,100,20,100,24,100,0,100,6,76,0,100,7380417,100,762465,100,752000000000.0,100,0,0,0
100200,20180918,MA2,100,0,100,33199,100,34,100,0,100,0,100,0,100,28,100,0,100,0,100,0,86,14,100,28,100,25,100,0,100,0,97,0,100,50799,100,31785,100,825000000000.0,100,0,0,0
100200,20180915,MA2,100,0,100,33127,100,34,100,0,100,0,100,0,100,28,100,0,100,0,100,0,86,14,100,28,100,25,100,0,100,0,97,0,100,50799,100,31785,100,821000000000.0,100,0,0,0
100200,20180913,MA2,100,0,100,33079,100,34,100,0,100,0,100,0,100,28,100,0,100,0,100,0,86,14,100,28,100,25,100,0,100,0,97,0,100,50799,100,31785,100,821000000000.0,100,0,0,0
100293,20190322,MA2,100,0,100,37926,100,14,100,0,100,0,100,0,100,9,100,0,100,0,100,0,86,14,100,9,100,25,100,0,100,0,95,0,100,2351860,100,95326,100,971000000000.0,100,0,0,0
100293,20190321,MA2,100,0,100,37902,100,14,100,0,100,0,100,0,100,9,100,0,100,0,100,0,86,14,100,9,100,25,100,0,100,0,95,0,100,2348819,100,95222,100,971000000000.0,100,0,0,0
100293,20190320,MA2,100,0,100,37878,100,14,100,0,100,0,100,0,100,9,100,0,100,0,100,0,86,14,100,9,100,25,100,0,100,0,95,0,100,2345816,100,95125,100,971000000000.0,100,0,0,0
100293,20190319,MA2,100,0,100,37854,100,14,100,0,100,0,100,0,100,9,100,0,100,0,100,0,86,14,100,9,100,25,100,0,100,0,95,0,100,2340661,100,94929,100,971000000000.0,100,0,0,0
100293,20190318,MA2,100,0,100,37830,100,14,100,0,100,0,100,0,100,9,100,0,100,0,100,0,85,15,100,9,100,26,100,0,100,0,95,0,100,2334751,100,94710,100,967000000000.0,100,0,0,0
100293,20190317,MA2,100,0,100,37806,100,14,100,0,100,0,100,0,100,9,100,0,100,0,100,0,86,14,100,9,100,25,100,0,100,0,95,0,100,2329207,100,94511,100,967000000000.0,100,0,0,0
100293,20190316,MA2,100,0,100,37783,100,14,100,0,100,0,100,0,100,9,100,0,100,0,100,0,85,15,100,9,100,26,100,0,100,0,95,0,100,2324243,100,94351,100,967000000000.0,100,0,0,0
100232,20181207,MA2,100,0,100,26149,100,9,100,0,100,0,100,0,100,6,100,0,100,0,100,0,84,16,100,6,100,27,100,0,100,64,99,0,100,302563,100,3798933,100,666000000000.0,100,0,0,0
100232,20181206,MA2,100,0,100,26126,100,9,100,0,100,0,100,0,100,6,100,0,100,0,100,0,84,16,100,6,100,27,100,0,100,64,99,0,100,302158,100,3798920,100,666000000000.0,100,0,0,0
100232,20181205,MA2,100,0,100,26102,100,9,100,0,100,0,100,0,100,6,100,0,100,0,100,0,84,16,100,6,100,27,100,0,100,64,99,0,100,301731,100,3775070,100,666000000000.0,100,0,0,0
100232,20181204,MA2,100,0,100,26078,100,9,100,0,100,0,100,0,100,6,100,0,100,0,100,0,84,16,100,6,100,27,100,0,100,64,99,0,100,301305,100,3775054,100,666000000000.0,100,0,0,0
100232,20181203,MA2,100,0,100,26054,100,9,100,0,100,0,100,0,100,6,100,0,100,0,100,0,84,16,100,6,100,27,100,0,100,64,99,0,100,300935,100,3775039,100,666000000000.0,100,0,0,0
100232,20181202,MA2,100,0,100,26030,100,9,100,0,100,0,100,0,100,6,100,0,100,0,100,0,84,16,100,6,100,27,100,0,100,64,99,0,100,300532,100,3775023,100,662000000000.0,100,0,0,0
100232,20181201,MA2,100,0,100,26006,100,9,100,0,100,0,100,0,100,6,100,0,100,0,100,0,84,16,100,6,100,27,100,0,100,64,99,0,100,300059,100,3775006,100,662000000000.0,100,0,0,0
100337,20190322,MA2,100,0,100,38938,100,14,100,0,100,0,100,0,100,9,100,0,100,0,100,0,82,18,100,9,100,29,100,0,100,0,94,0,100,1872136,100,30581,100,988000000000.0,100,0,0,0
100337,20190321,MA2,100,0,100,38914,100,14,100,0,100,0,100,0,100,9,100,0,100,0,100,0,83,17,100,9,100,28,100,0,100,0,94,0,100,1871461,100,30581,100,988000000000.0,100,0,0,0
100337,20190320,MA2,100,0,100,38890,100,14,100,0,100,0,100,0,100,9,100,0,100,0,100,0,82,18,100,9,100,29,100,0,100,0,94,0,100,1870788,100,30581,100,984000000000.0,100,0,0,0
100337,20190318,MA2,100,0,100,38842,100,14,100,0,100,0,100,0,100,9,100,0,100,0,100,0,82,18,100,9,100,29,100,0,100,0,94,0,100,1869422,100,30581,100,984000000000.0,100,0,0,0
100337,20190317,MA2,100,0,100,38818,100,14,100,0,100,0,100,0,100,9,100,0,100,0,100,0,82,18,100,9,100,29,100,0,100,0,94,0,100,1868743,100,30581,100,984000000000.0,100,0,0,0
100337,20190316,MA2,100,0,100,38794,100,14,100,0,100,0,100,0,100,9,100,0,100,0,100,0,82,18,100,9,100,29,100,0,100,0,94,0,100,1868068,100,30581,100,984000000000.0,100,0,0,0
100359,20180813,MA2,100,0,100,25826,100,14,100,0,100,0,100,0,100,11,100,0,100,0,100,0,83,17,100,11,100,28,100,0,100,163,84,0,100,9151889,100,21019520,100,662000000000.0,100,0,0,0
100359,20180812,MA2,100,0,100,25803,100,14,100,0,100,0,100,0,100,11,100,0,100,0,100,0,83,17,100,11,100,28,100,0,100,163,84,0,100,9141241,100,21001234,100,661000000000.0,100,0,0,0
100359,20180811,MA2,100,0,100,25779,100,14,100,0,100,0,100,0,100,11,100,0,100,0,100,0,84,16,100,11,100,27,100,0,100,163,84,0,100,9131140,100,20982161,100,658000000000.0,100,0,0,0
100359,20180810,MA2,100,0,100,25755,100,14,100,0,100,0,100,0,100,11,100,0,100,0,100,0,84,16,100,11,100,27,100,0,100,163,84,0,100,9121364,100,20963617,100,658000000000.0,100,0,0,0
100359,20180809,MA2,100,0,100,25731,100,14,100,0,100,0,100,0,100,11,100,0,100,0,100,0,84,16,100,11,100,27,100,0,100,163,84,0,100,9112324,100,20946894,100,658000000000.0,100,0,0,0
100359,20180808,MA2,100,0,100,25707,100,14,100,0,100,0,100,0,100,11,100,0,100,0,100,0,83,17,100,11,100,28,100,0,100,163,84,0,100,9102858,100,20929928,100,657000000000.0,100,0,0,0
100359,20180807,MA2,100,0,100,25683,100,14,100,0,100,0,100,0,100,11,100,0,100,0,100,0,83,17,100,11,100,28,100,0,100,163,84,0,100,9092588,100,20911842,100,657000000000.0,100,0,0,0
100401,20180626,MA2,100,0,100,33581,100,14,100,0,100,0,100,0,100,9,100,0,100,0,100,0,86,14,100,9,100,25,100,0,100,0,97,0,100,1036846,100,2964034,100,855000000000.0,100,0,0,0
100401,20180625,MA2,100,0,100,33557,100,14,100,0,100,0,100,0,100,9,100,0,100,0,100,0,86,14,100,9,100,25,100,0,100,0,97,0,100,1036470,100,2963899,100,855000000000.0,100,0,0,0
100401,20180624,MA2,100,0,100,33533,100,14,100,0,100,0,100,0,100,9,100,0,100,0,100,0,85,15,100,9,100,26,100,0,100,0,97,0,100,1036071,100,2963749,100,855000000000.0,100,0,0,0
100401,20180623,MA2,100,0,100,33510,100,14,100,0,100,0,100,0,100,9,100,0,100,0,100,0,86,14,100,9,100,25,100,0,100,0,97,0,100,1035728,100,2963634,100,855000000000.0,100,0,0,0
