disk_id,ds,model,n_1,r_1,n_5,r_5,n_9,r_9,n_12,r_12,n_170,r_170,n_171,r_171,n_172,r_172,n_173,r_173,n_174,r_174,n_180,r_180,n_183,r_183,n_184,r_184,n_187,r_187,n_188,r_188,n_194,r_194,n_195,r_195,n_196,r_196,n_197,r_197,n_198,r_198,n_199,r_199,n_206,r_206,is_null,is_broken
100077,20190317,MC1,100,0,100,0,100,10337,100,12,100,0,100,0,100,0,94,388,100,8,0,13363,100,0,100,0,100,0,100,90,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100077,20190316,MC1,100,0,100,0,100,10313,100,12,100,0,100,0,100,0,94,387,100,8,0,13363,100,0,100,0,100,0,100,90,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100135,20190322,MC1,100,0,100,0,100,16229,100,24,100,0,100,0,100,0,94,374,100,17,0,13363,100,0,100,0,100,0,100,3,78,22,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100135,20190321,MC1,100,0,100,0,100,16205,100,24,100,0,100,0,100,0,94,374,100,17,0,13363,100,0,100,0,100,0,100,3,78,22,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100135,20190320,MC1,100,0,100,0,100,16181,100,24,100,0,100,0,100,0,94,374,100,17,0,13363,100,0,100,0,100,0,100,3,78,22,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100135,20190319,MC1,100,0,100,0,100,16157,100,24,100,0,100,0,100,0,94,374,100,17,0,13363,100,0,100,0,100,0,100,3,78,22,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100135,20190318,MC1,100,0,100,0,100,16133,100,24,100,0,100,0,100,0,94,374,100,17,0,13363,100,0,100,0,100,0,100,3,78,22,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100135,20190317,MC1,100,0,100,0,100,16109,100,24,100,0,100,0,100,0,94,374,100,17,0,13363,100,0,100,0,100,0,100,3,78,22,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100135,20190316,MC1,100,0,100,0,100,16085,100,24,100,0,100,0,100,0,94,374,100,17,0,13363,100,0,100,0,100,0,100,3,78,22,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100163,20180525,MC1,100,0,100,0,100,9440,100,15,100,0,100,0,100,0,100,8,100,14,0,13363,100,0,100,0,100,0,100,14,79,21,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100163,20180524,MC1,100,0,100,0,100,9416,100,15,100,0,100,0,100,0,100,8,100,14,0,13363,100,0,100,0,100,0,100,14,79,21,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100163,20180523,MC1,100,0,100,0,100,9392,100,15,100,0,100,0,100,0,100,8,100,14,0,13363,100,0,100,0,100,0,100,14,79,21,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100163,20180522,MC1,100,0,100,0,100,9368,100,15,100,0,100,0,100,0,100,8,100,14,0,13363,100,0,100,0,100,0,100,14,78,22,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100163,20180521,MC1,100,0,100,0,100,9344,100,15,100,0,100,0,100,0,100,8,100,14,0,13363,100,0,100,0,100,0,100,14,70,30,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100163,20180520,MC1,100,0,100,0,100,9320,100,15,100,0,100,0,100,0,100,8,100,14,0,13363,100,0,100,0,100,0,100,14,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100163,20180519,MC1,100,0,100,0,100,9296,100,15,100,0,100,0,100,0,100,8,100,14,0,13363,100,0,100,0,100,0,100,14,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100103,20181214,MC1,100,0,100,6,100,12367,100,27,100,6,100,0,100,0,100,2,100,24,0,13357,100,0,100,0,100,0,100,143,79,21,100,0,100,6,100,0,100,0,100,0,100,0,0,0
100103,20181213,MC1,100,0,100,6,100,12343,100,27,100,6,100,0,100,0,100,2,100,24,0,13357,100,0,100,0,100,0,100,143,79,21,100,0,100,6,100,0,100,0,100,0,100,0,0,0
100103,20181212,MC1,100,0,100,6,100,12319,100,27,100,6,100,0,100,0,100,2,100,24,0,13357,100,0,100,0,100,0,100,143,79,21,100,0,100,6,100,0,100,0,100,0,100,0,0,0
100103,20181211,MC1,100,0,100,6,100,12295,100,27,100,6,100,0,100,0,100,2,100,24,0,13357,100,0,100,0,100,0,100,143,79,21,100,0,100,6,100,0,100,0,100,0,100,0,0,0
100103,20181210,MC1,100,0,100,6,100,12271,100,27,100,6,100,0,100,0,100,2,100,24,0,13357,100,0,100,0,100,0,100,143,79,21,100,0,100,6,100,0,100,0,100,0,100,0,0,0
100103,20181209,MC1,100,0,100,6,100,12247,100,27,100,6,100,0,100,0,100,2,100,24,0,13357,100,0,100,0,100,0,100,143,79,21,100,0,100,6,100,0,100,0,100,0,100,0,0,0
100103,20181208,MC1,100,0,100,6,100,12223,100,27,100,6,100,0,100,0,100,2,100,24,0,13357,100,0,100,0,100,0,100,143,80,20,100,0,100,6,100,0,100,0,100,0,100,0,0,0
100189,20181122,MC1,100,0,100,0,100,8170,100,19,100,0,100,0,100,0,100,29,100,18,0,13363,100,0,100,0,100,0,100,13,70,30,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100189,20181121,MC1,100,0,100,0,100,8146,100,19,100,0,100,0,100,0,100,29,100,18,0,13363,100,0,100,0,100,0,100,13,70,30,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100189,20181120,MC1,100,0,100,0,100,8122,100,19,100,0,100,0,100,0,100,29,100,18,0,13363,100,0,100,0,100,0,100,13,70,30,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100189,20181119,MC1,100,0,100,0,100,8098,100,19,100,0,100,0,100,0,100,29,100,18,0,13363,100,0,100,0,100,0,100,13,70,30,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100189,20181118,MC1,100,0,100,0,100,8074,100,19,100,0,100,0,100,0,100,29,100,18,0,13363,100,0,100,0,100,0,100,13,70,30,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100189,20181117,MC1,100,0,100,0,100,8050,100,19,100,0,100,0,100,0,100,29,100,18,0,13363,100,0,100,0,100,0,100,13,71,29,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100189,20181116,MC1,100,0,100,0,100,8026,100,19,100,0,100,0,100,0,100,29,100,18,0,13363,100,0,100,0,100,0,100,13,71,29,100,0,100,0,100,0,100,0,100,0,100,0,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0
100262,20191207,MC1,100,0,100,0,100,21263,100,17,100,0,100,0,100,0,96,306,100,10,0,13363,100,0,100,0,100,0,100,72,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100262,20191206,MC1,100,0,100,0,100,21239,100,17,100,0,100,0,100,0,96,306,100,10,0,13363,100,0,100,0,100,0,100,72,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100262,20191205,MC1,100,0,100,0,100,21215,100,17,100,0,100,0,100,0,96,305,100,10,0,13363,100,0,100,0,100,0,100,72,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100262,20191204,MC1,100,0,100,0,100,21191,100,17,100,0,100,0,100,0,96,305,100,10,0,13363,100,0,100,0,100,0,100,72,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100262,20191203,MC1,100,0,100,0,100,21167,100,17,100,0,100,0,100,0,96,305,100,10,0,13363,100,0,100,0,100,0,100,72,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100161,20180925,MC1,100,0,100,0,100,12391,100,15,100,0,100,0,100,0,100,21,100,14,0,13363,100,0,100,0,100,0,100,2,78,22,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100161,20180924,MC1,100,0,100,0,100,12367,100,15,100,0,100,0,100,0,100,21,100,14,0,13363,100,0,100,0,100,0,100,2,77,23,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100161,20180923,MC1,100,0,100,0,100,12343,100,15,100,0,100,0,100,0,100,21,100,14,0,13363,100,0,100,0,100,0,100,2,77,23,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100161,20180922,MC1,100,0,100,0,100,12319,100,15,100,0,100,0,100,0,100,21,100,14,0,13363,100,0,100,0,100,0,100,2,78,22,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100161,20180921,MC1,100,0,100,0,100,12295,100,15,100,0,100,0,100,0,100,21,100,14,0,13363,100,0,100,0,100,0,100,2,78,22,100,0,100,0,100,0,100,0,100,0,100,0,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0
100161,20180919,MC1,100,0,100,0,100,12247,100,15,100,0,100,0,100,0,100,21,100,14,0,13363,100,0,100,0,100,0,100,2,78,22,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100258,20190322,MC1,100,0,100,0,100,15020,100,17,100,0,100,0,100,0,97,196,100,10,0,13363,100,0,100,0,100,0,100,72,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100258,20190321,MC1,100,0,100,0,100,14996,100,17,100,0,100,0,100,0,97,195,100,10,0,13363,100,0,100,0,100,0,100,72,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100258,20190320,MC1,100,0,100,0,100,14972,100,17,100,0,100,0,100,0,97,195,100,10,0,13363,100,0,100,0,100,0,100,72,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100258,20190319,MC1,100,0,100,0,100,14948,100,17,100,0,100,0,100,0,97,195,100,10,0,13363,100,0,100,0,100,0,100,72,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100258,20190318,MC1,100,0,100,0,100,14924,100,17,100,0,100,0,100,0,97,194,100,10,0,13363,100,0,100,0,100,0,100,72,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100258,20190317,MC1,100,0,100,0,100,14900,100,17,100,0,100,0,100,0,97,194,100,10,0,13363,100,0,100,0,100,0,100,72,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100258,20190316,MC1,100,0,100,0,100,14876,100,17,100,0,100,0,100,0,97,193,100,10,0,13363,100,0,100,0,100,0,100,72,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100263,20190322,MC1,100,0,100,0,100,15020,100,17,100,0,100,0,100,0,97,190,100,10,0,13363,100,0,100,0,100,0,100,72,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100263,20190321,MC1,100,0,100,0,100,14996,100,17,100,0,100,0,100,0,97,190,100,10,0,13363,100,0,100,0,100,0,100,72,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100263,20190320,MC1,100,0,100,0,100,14972,100,17,100,0,100,0,100,0,97,189,100,10,0,13363,100,0,100,0,100,0,100,72,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100263,20190319,MC1,100,0,100,0,100,14948,100,17,100,0,100,0,100,0,97,189,100,10,0,13363,100,0,100,0,100,0,100,72,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100263,20190318,MC1,100,0,100,0,100,14924,100,17,100,0,100,0,100,0,97,189,100,10,0,13363,100,0,100,0,100,0,100,72,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100263,20190317,MC1,100,0,100,0,100,14900,100,17,100,0,100,0,100,0,97,188,100,10,0,13363,100,0,100,0,100,0,100,72,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100263,20190316,MC1,100,0,100,0,100,14876,100,17,100,0,100,0,100,0,97,188,100,10,0,13363,100,0,100,0,100,0,100,72,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100297,20190322,MC1,100,0,100,0,100,11536,100,18,100,0,100,0,100,0,97,211,100,17,0,13363,100,0,100,0,100,0,100,18,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100297,20190321,MC1,100,0,100,0,100,11512,100,18,100,0,100,0,100,0,97,210,100,17,0,13363,100,0,100,0,100,0,100,18,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100297,20190320,MC1,100,0,100,0,100,11488,100,18,100,0,100,0,100,0,97,210,100,17,0,13363,100,0,100,0,100,0,100,18,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100297,20190319,MC1,100,0,100,0,100,11464,100,18,100,0,100,0,100,0,97,209,100,17,0,13363,100,0,100,0,100,0,100,18,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100297,20190318,MC1,100,0,100,0,100,11440,100,18,100,0,100,0,100,0,97,208,100,17,0,13363,100,0,100,0,100,0,100,18,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100297,20190317,MC1,100,0,100,0,100,11416,100,18,100,0,100,0,100,0,97,207,100,17,0,13363,100,0,100,0,100,0,100,18,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100297,20190316,MC1,100,0,100,0,100,11392,100,18,100,0,100,0,100,0,97,206,100,17,0,13363,100,0,100,0,100,0,100,18,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100340,20190303,MC1,100,0,100,0,100,12884,100,18,100,0,100,0,100,0,98,185,100,17,0,13363,100,0,100,0,100,0,100,1,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100340,20190302,MC1,100,0,100,0,100,12860,100,18,100,0,100,0,100,0,98,184,100,17,0,13363,100,0,100,0,100,0,100,1,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100340,20190301,MC1,100,0,100,0,100,12836,100,18,100,0,100,0,100,0,98,184,100,17,0,13363,100,0,100,0,100,0,100,1,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100340,20190228,MC1,100,0,100,0,100,12812,100,18,100,0,100,0,100,0,98,183,100,17,0,13363,100,0,100,0,100,0,100,1,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100340,20190227,MC1,100,0,100,0,100,12788,100,18,100,0,100,0,100,0,98,183,100,17,0,13363,100,0,100,0,100,0,100,1,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100340,20190226,MC1,100,0,100,0,100,12764,100,18,100,0,100,0,100,0,98,182,100,17,0,13363,100,0,100,0,100,0,100,1,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100340,20190225,MC1,100,0,100,0,100,12740,100,18,100,0,100,0,100,0,98,182,100,17,0,13363,100,0,100,0,100,0,100,1,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100247,20181220,MC1,100,0,100,1,100,9456,100,16,100,1,100,2,100,0,100,55,100,12,0,13362,100,0,100,0,100,0,100,110,78,22,100,0,100,1,100,0,100,0,100,0,100,2,0,0
100247,20181219,MC1,100,0,100,1,100,9432,100,16,100,1,100,2,100,0,100,55,100,12,0,13362,100,0,100,0,100,0,100,110,78,22,100,0,100,1,100,0,100,0,100,0,100,2,0,0
100247,20181218,MC1,100,0,100,1,100,9408,100,16,100,1,100,2,100,0,100,55,100,12,0,13362,100,0,100,0,100,0,100,110,78,22,100,0,100,1,100,0,100,0,100,0,100,2,0,0
100247,20181217,MC1,100,0,100,1,100,9384,100,16,100,1,100,2,100,0,100,54,100,12,0,13362,100,0,100,0,100,0,100,110,78,22,100,0,100,1,100,0,100,0,100,0,100,2,0,0
100247,20181216,MC1,100,0,100,1,100,9360,100,16,100,1,100,2,100,0,100,54,100,12,0,13362,100,0,100,0,100,0,100,110,78,22,100,0,100,1,100,0,100,0,100,0,100,2,0,0
100247,20181215,MC1,100,0,100,1,100,9336,100,16,100,1,100,2,100,0,100,54,100,12,0,13362,100,0,100,0,100,0,100,110,78,22,100,0,100,1,100,0,100,0,100,0,100,2,0,0
100247,20181214,MC1,100,0,100,1,100,9312,100,16,100,1,100,2,100,0,100,53,100,12,0,13362,100,0,100,0,100,0,100,110,78,22,100,0,100,1,100,0,100,0,100,0,100,2,0,0
100412,20180816,MC1,100,0,100,0,100,12514,100,31,100,0,100,0,100,0,90,637,100,29,0,13363,100,0,100,0,100,0,100,26,80,20,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100412,20180815,MC1,100,0,100,0,100,12490,100,31,100,0,100,0,100,0,90,637,100,29,0,13363,100,0,100,0,100,0,100,26,80,20,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100412,20180814,MC1,100,0,100,0,100,12466,100,31,100,0,100,0,100,0,90,636,100,29,0,13363,100,0,100,0,100,0,100,26,82,18,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100412,20180813,MC1,100,0,100,0,100,12442,100,31,100,0,100,0,100,0,90,636,100,29,0,13363,100,0,100,0,100,0,100,26,82,18,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100412,20180812,MC1,100,0,100,0,100,12418,100,31,100,0,100,0,100,0,90,636,100,29,0,13363,100,0,100,0,100,0,100,26,82,18,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100412,20180811,MC1,100,0,100,0,100,12394,100,31,100,0,100,0,100,0,90,635,100,29,0,13363,100,0,100,0,100,0,100,26,80,20,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100412,20180810,MC1,100,0,100,0,100,12370,100,31,100,0,100,0,100,0,90,635,100,29,0,13363,100,0,100,0,100,0,100,26,80,20,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100291,20180605,MC1,100,0,100,0,100,4578,100,18,100,0,100,0,100,0,100,29,100,17,0,13363,100,0,100,0,100,0,100,17,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100291,20180604,MC1,100,0,100,0,100,4554,100,18,100,0,100,0,100,0,100,29,100,17,0,13363,100,0,100,0,100,0,100,17,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100291,20180603,MC1,100,0,100,0,100,4530,100,18,100,0,100,0,100,0,100,28,100,17,0,13363,100,0,100,0,100,0,100,17,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100291,20180602,MC1,100,0,100,0,100,4506,100,18,100,0,100,0,100,0,100,28,100,17,0,13363,100,0,100,0,100,0,100,17,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100291,20180601,MC1,100,0,100,0,100,4482,100,18,100,0,100,0,100,0,100,28,100,17,0,13363,100,0,100,0,100,0,100,17,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100291,20180531,MC1,100,0,100,0,100,4458,100,18,100,0,100,0,100,0,100,28,100,17,0,13363,100,0,100,0,100,0,100,17,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100291,20180530,MC1,100,0,100,0,100,4434,100,18,100,0,100,0,100,0,100,28,100,17,0,13363,100,0,100,0,100,0,100,17,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100486,20190429,MC1,100,0,100,0,100,7785,100,12,100,0,100,0,100,0,100,3,100,8,0,13363,100,0,100,0,100,0,100,28,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100486,20190428,MC1,100,0,100,0,100,7761,100,12,100,0,100,0,100,0,100,3,100,8,0,13363,100,0,100,0,100,0,100,28,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100486,20190427,MC1,100,0,100,0,100,7737,100,12,100,0,100,0,100,0,100,3,100,8,0,13363,100,0,100,0,100,0,100,28,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100486,20190426,MC1,100,0,100,0,100,7713,100,12,100,0,100,0,100,0,100,3,100,8,0,13363,100,0,100,0,100,0,100,28,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100486,20190425,MC1,100,0,100,0,100,7689,100,12,100,0,100,0,100,0,100,3,100,8,0,13363,100,0,100,0,100,0,100,28,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100486,20190424,MC1,100,0,100,0,100,7665,100,12,100,0,100,0,100,0,100,3,100,8,0,13363,100,0,100,0,100,0,100,28,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100486,20190423,MC1,100,0,100,0,100,7641,100,12,100,0,100,0,100,0,100,3,100,8,0,13363,100,0,100,0,100,0,100,28,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100436,20180507,MC1,100,0,100,0,100,8137,100,31,100,0,100,0,100,0,98,138,100,26,0,13363,100,0,100,0,100,0,100,67,79,21,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100436,20180506,MC1,100,0,100,0,100,8113,100,31,100,0,100,0,100,0,98,138,100,26,0,13363,100,0,100,0,100,0,100,67,79,21,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100436,20180505,MC1,100,0,100,0,100,8089,100,31,100,0,100,0,100,0,98,138,100,26,0,13363,100,0,100,0,100,0,100,67,79,21,100,0,100,0,100,0,100,0,100,0,100,0,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0
100436,20180503,MC1,100,0,100,0,100,8041,100,31,100,0,100,0,100,0,98,137,100,26,0,13363,100,0,100,0,100,0,100,67,79,21,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100436,20180502,MC1,100,0,100,0,100,8017,100,31,100,0,100,0,100,0,98,136,100,26,0,13363,100,0,100,0,100,0,100,67,79,21,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100436,20180501,MC1,100,0,100,0,100,7993,100,31,100,0,100,0,100,0,98,136,100,26,0,13363,100,0,100,0,100,0,100,67,79,21,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100558,20180718,MC1,100,0,100,0,100,5897,100,18,100,0,100,0,100,0,100,26,100,17,0,13363,100,0,100,0,100,0,100,1,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100558,20180717,MC1,100,0,100,0,100,5873,100,18,100,0,100,0,100,0,100,26,100,17,0,13363,100,0,100,0,100,0,100,1,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100558,20180716,MC1,100,0,100,0,100,5849,100,18,100,0,100,0,100,0,100,26,100,17,0,13363,100,0,100,0,100,0,100,1,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100558,20180715,MC1,100,0,100,0,100,5825,100,18,100,0,100,0,100,0,100,26,100,17,0,13363,100,0,100,0,100,0,100,1,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100558,20180714,MC1,100,0,100,0,100,5801,100,18,100,0,100,0,100,0,100,25,100,17,0,13363,100,0,100,0,100,0,100,1,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100558,20180713,MC1,100,0,100,0,100,5777,100,18,100,0,100,0,100,0,100,25,100,17,0,13363,100,0,100,0,100,0,100,1,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
100558,20180712,MC1,100,0,100,0,100,5753,100,18,100,0,100,0,100,0,100,25,100,17,0,13363,100,0,100,0,100,0,100,1,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,0
