disk_id,ds,model,n_5,r_5,n_9,r_9,n_12,r_12,n_177,r_177,n_180,r_180,n_181,r_181,n_182,r_182,n_183,r_183,n_184,r_184,n_187,r_187,n_190,r_190,n_195,r_195,n_197,r_197,n_199,r_199,n_241,r_241,n_242,r_242,n_244,r_244,n_245,r_245,is_null,is_broken
10257,20180809,MB2,100,0,96,18165,99,16,99,36,100,15327,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,94100728304.0,99,241075000000.0,100,0,100,65535,0,0
10257,20180808,MB2,100,0,96,18141,99,16,99,36,100,15327,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,94100697600.0,99,241075000000.0,100,0,100,65535,0,0
10378,20180503,MB2,100,0,97,14739,99,37,99,65,100,15362,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,179569000000.0,99,74091976604.0,100,0,100,65535,0,0
10378,20180502,MB2,100,0,97,14715,99,37,99,65,100,15362,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,179569000000.0,99,74091976604.0,100,0,100,65535,0,0
10378,20180501,MB2,100,0,97,14691,99,37,99,65,100,15362,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,179569000000.0,99,74091964860.0,100,0,100,65535,0,0
10378,20180430,MB2,100,0,97,14667,99,37,99,65,100,15362,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,179569000000.0,99,74091964860.0,100,0,100,65535,0,0
10378,20180429,MB2,100,0,97,14643,99,37,99,65,100,15362,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,179569000000.0,99,74091964860.0,100,0,100,65535,0,0
10378,20180428,MB2,100,0,97,14619,99,37,99,65,100,15362,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,179569000000.0,99,74091964860.0,100,0,100,65535,0,0
10378,20180427,MB2,100,0,97,14595,99,37,99,65,100,15362,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,179569000000.0,99,74091964860.0,100,0,100,65535,0,0
10362,20190322,MB2,100,0,95,22463,99,23,98,741,100,15334,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,1000130000000.0,99,537550000000.0,100,0,100,65535,0,0
10362,20190321,MB2,100,0,95,22439,99,23,98,740,100,15334,100,0,100,0,100,0,100,0,100,0,69,31,200,0,100,0,100,0,99,999138000000.0,99,536839000000.0,100,0,100,65535,0,0
10362,20190320,MB2,100,0,95,22415,99,23,98,739,100,15334,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,998108000000.0,99,536093000000.0,100,0,100,65535,0,0
10362,20190319,MB2,100,0,95,22391,99,23,98,738,100,15334,100,0,100,0,100,0,100,0,100,0,69,31,200,0,100,0,100,0,99,997002000000.0,99,535297000000.0,100,0,100,65535,0,0
10362,20190318,MB2,100,0,95,22367,99,23,98,737,100,15334,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,995817000000.0,99,534513000000.0,100,0,100,65535,0,0
10362,20190317,MB2,100,0,95,22343,99,23,98,736,100,15334,100,0,100,0,100,0,100,0,100,0,69,31,200,0,100,0,100,0,99,994738000000.0,99,533819000000.0,100,0,100,65535,0,0
10362,20190316,MB2,100,0,95,22319,99,23,98,735,100,15334,100,0,100,0,100,0,100,0,100,0,69,31,200,0,100,0,100,0,99,993719000000.0,99,533164000000.0,100,0,100,65535,0,0
10403,20190327,MB2,100,0,95,22348,99,17,99,284,100,15343,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,729283000000.0,99,923577000000.0,100,0,100,65535,0,0
10403,20190326,MB2,100,0,95,22324,99,17,99,284,100,15343,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,729283000000.0,99,923577000000.0,100,0,100,65535,0,0
10403,20190325,MB2,100,0,95,22300,99,17,99,284,100,15343,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,729283000000.0,99,923577000000.0,100,0,100,65535,0,0
10403,20190324,MB2,100,0,95,22276,99,17,99,284,100,15343,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,729283000000.0,99,923577000000.0,100,0,100,65535,0,0
10403,20190323,MB2,100,0,95,22252,99,17,99,284,100,15343,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,729283000000.0,99,923577000000.0,100,0,100,65535,0,0
10403,20190322,MB2,100,0,95,22228,99,17,99,284,100,15343,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,729283000000.0,99,923577000000.0,100,0,100,65535,0,0
10403,20190321,MB2,100,0,95,22204,99,17,99,284,100,15343,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,729283000000.0,99,923577000000.0,100,0,100,65535,0,0
10425,20190322,MB2,100,0,95,24898,99,18,97,861,100,15336,100,0,100,0,100,0,100,0,100,0,69,31,200,0,100,0,100,0,99,1837150000000.0,99,223108000000.0,100,0,100,65535,0,0
10425,20190321,MB2,100,0,95,24874,99,18,97,860,100,15336,100,0,100,0,100,0,100,0,100,0,69,31,200,0,100,0,100,0,99,1833220000000.0,99,222679000000.0,100,0,100,65535,0,0
10425,20190320,MB2,100,0,95,24850,99,18,97,859,100,15336,100,0,100,0,100,0,100,0,100,0,69,31,200,0,100,0,100,0,99,1829110000000.0,99,222271000000.0,100,0,100,65535,0,0
10425,20190319,MB2,100,0,95,24826,99,18,97,858,100,15336,100,0,100,0,100,0,100,0,100,0,68,32,200,0,100,0,100,0,99,1824930000000.0,99,221835000000.0,100,0,100,65535,0,0
10425,20190318,MB2,100,0,95,24802,99,18,97,857,100,15336,100,0,100,0,100,0,100,0,100,0,69,31,200,0,100,0,100,0,99,1820490000000.0,99,221341000000.0,100,0,100,65535,0,0
10425,20190317,MB2,100,0,95,24778,99,18,97,855,100,15336,100,0,100,0,100,0,100,0,100,0,68,32,200,0,100,0,100,0,99,1816670000000.0,99,220899000000.0,100,0,100,65535,0,0
10425,20190316,MB2,100,0,95,24754,99,18,97,854,100,15336,100,0,100,0,100,0,100,0,100,0,68,32,200,0,100,0,100,0,99,1813000000000.0,99,220489000000.0,100,0,100,65535,0,0
1048,20190322,MB2,100,0,95,22935,99,32,98,751,100,15289,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,994054000000.0,99,25000694320.0,100,0,100,65535,0,0
1048,20190321,MB2,100,0,95,22911,99,32,98,749,100,15289,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,991873000000.0,99,24967315512.0,100,0,100,65535,0,0
1048,20190320,MB2,100,0,95,22887,99,32,98,747,100,15289,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,989743000000.0,99,24950130384.0,100,0,100,65535,0,0
1048,20190319,MB2,100,0,95,22863,99,32,98,746,100,15289,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,987563000000.0,99,24941539096.0,100,0,100,65535,0,0
1048,20190318,MB2,100,0,95,22839,99,32,98,744,100,15289,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,985386000000.0,99,24932241312.0,100,0,100,65535,0,0
1048,20190317,MB2,100,0,95,22815,99,32,98,742,100,15289,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,983206000000.0,99,24915599872.0,100,0,100,65535,0,0
1048,20190316,MB2,100,0,95,22791,99,32,98,741,100,15289,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,981167000000.0,99,24911895360.0,100,0,100,65535,0,0
10499,20190322,MB2,100,0,95,22196,99,10,99,262,100,15310,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,676443000000.0,99,841180000000.0,100,0,100,65535,0,0
10499,20190321,MB2,100,0,95,22172,99,10,99,262,100,15310,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,676443000000.0,99,841180000000.0,100,0,100,65535,0,0
10499,20190320,MB2,100,0,95,22148,99,10,99,262,100,15310,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,676443000000.0,99,841180000000.0,100,0,100,65535,0,0
10499,20190319,MB2,100,0,95,22124,99,10,99,262,100,15310,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,676443000000.0,99,841180000000.0,100,0,100,65535,0,0
10499,20190318,MB2,100,0,95,22100,99,10,99,262,100,15310,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,676443000000.0,99,841180000000.0,100,0,100,65535,0,0
10499,20190317,MB2,100,0,95,22076,99,10,99,262,100,15310,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,676443000000.0,99,841180000000.0,100,0,100,65535,0,0
10499,20190316,MB2,100,0,95,22052,99,10,99,262,100,15310,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,676443000000.0,99,841180000000.0,100,0,100,65535,0,0
10516,20190322,MB2,100,0,95,23908,99,30,99,32,100,15273,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,57206656160.0,99,410189000000.0,100,0,100,65535,0,0
10516,20190321,MB2,100,0,95,23884,99,30,99,32,100,15273,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,57202033272.0,99,410184000000.0,100,0,100,65535,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,0
1065,20191116,MB2,100,0,94,29118,99,70,99,70,100,15309,100,0,100,0,100,0,100,0,100,0,75,25,200,0,100,0,100,0,99,194893000000.0,99,13424844977.0,100,0,100,65535,0,0
1065,20191115,MB2,100,0,94,29094,99,70,99,70,100,15309,100,0,100,0,100,0,100,0,100,0,75,25,200,0,100,0,100,0,99,194697000000.0,99,13379975505.0,100,0,100,65535,0,0
1065,20191114,MB2,100,0,94,29070,99,70,99,70,100,15309,100,0,100,0,100,0,100,0,100,0,75,25,200,0,100,0,100,0,99,194498000000.0,99,13276402081.0,100,0,100,65535,0,0
1065,20191113,MB2,100,0,94,29046,99,70,99,70,100,15309,100,0,100,0,100,0,100,0,100,0,75,25,200,0,100,0,100,0,99,194306000000.0,99,13182421969.0,100,0,100,65535,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,0
10746,20191215,MB2,100,0,94,28283,99,27,97,1081,100,15308,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,1232980000000.0,99,61735835317.0,100,0,100,65535,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,0
10746,20191213,MB2,100,0,94,28235,99,27,97,1078,100,15308,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,1230110000000.0,99,61466066333.0,100,0,100,65535,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,0
10635,20180720,MB2,100,0,96,16956,99,31,99,102,100,15335,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,285807000000.0,99,120296000000.0,100,0,100,65535,0,0
10635,20180719,MB2,100,0,96,16932,99,31,99,102,100,15335,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,285807000000.0,99,120296000000.0,100,0,100,65535,0,0
10635,20180718,MB2,100,0,96,16908,99,31,99,102,100,15335,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,285807000000.0,99,120296000000.0,100,0,100,65535,0,0
10635,20180717,MB2,100,0,96,16884,99,31,99,102,100,15335,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,285807000000.0,99,120296000000.0,100,0,100,65535,0,0
10635,20180716,MB2,100,0,96,16860,99,31,99,102,100,15335,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,285807000000.0,99,120296000000.0,100,0,100,65535,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,0
10635,20180714,MB2,100,0,96,16812,99,31,99,102,100,15335,100,0,100,0,100,0,100,0,100,0,74,26,200,0,100,0,100,0,99,285807000000.0,99,120296000000.0,100,0,100,65535,0,0
10636,20190123,MB2,100,0,95,21446,99,33,99,87,100,15238,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,274925000000.0,99,139439000000.0,100,0,100,65535,0,0
10636,20190122,MB2,100,0,95,21422,99,33,99,87,100,15238,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,273471000000.0,99,138557000000.0,100,0,100,65535,0,0
10636,20190121,MB2,100,0,95,21398,99,33,99,86,100,15238,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,272063000000.0,99,137736000000.0,100,0,100,65535,0,0
10636,20190120,MB2,100,0,95,21374,99,33,99,86,100,15238,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,270743000000.0,99,136953000000.0,100,0,100,65535,0,0
10636,20190119,MB2,100,0,95,21350,99,33,99,86,100,15238,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,269453000000.0,99,136185000000.0,100,0,100,65535,0,0
10636,20190118,MB2,100,0,95,21326,99,33,99,85,100,15238,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,268180000000.0,99,135423000000.0,100,0,100,65535,0,0
10636,20190117,MB2,100,0,95,21302,99,33,99,85,100,15238,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,266895000000.0,99,134706000000.0,100,0,100,65535,0,0
1064,20190130,MB2,100,0,96,18707,99,20,98,394,100,15337,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,835968000000.0,99,595665000000.0,100,0,100,65535,0,0
1064,20190129,MB2,100,0,96,18683,99,20,99,393,100,15337,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,834555000000.0,99,594865000000.0,100,0,100,65535,0,0
1064,20190128,MB2,100,0,96,18659,99,20,99,392,100,15337,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,833225000000.0,99,594056000000.0,100,0,100,65535,0,0
1064,20190127,MB2,100,0,96,18635,99,20,99,391,100,15337,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,831719000000.0,99,593179000000.0,100,0,100,65535,0,0
1064,20190126,MB2,100,0,96,18611,99,20,99,391,100,15337,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,830320000000.0,99,592323000000.0,100,0,100,65535,0,0
1064,20190125,MB2,100,0,96,18587,99,20,99,390,100,15337,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,828776000000.0,99,591429000000.0,100,0,100,65535,0,0
1064,20190124,MB2,100,0,96,18563,99,20,99,389,100,15337,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,827165000000.0,99,590566000000.0,100,0,100,65535,0,0
10723,20180713,MB2,100,0,96,15373,99,39,99,61,100,15214,100,0,100,0,100,0,100,0,100,0,66,34,200,0,100,0,100,0,99,224970000000.0,99,1800750000000.0,100,0,100,65535,0,0
10723,20180712,MB2,100,0,96,15349,99,39,99,61,100,15214,100,0,100,0,100,0,100,0,100,0,65,35,200,0,100,0,100,0,99,224263000000.0,99,1795920000000.0,100,0,100,65535,0,0
10723,20180711,MB2,100,0,96,15325,99,39,99,61,100,15214,100,0,100,0,100,0,100,0,100,0,66,34,200,0,100,0,100,0,99,223462000000.0,99,1790360000000.0,100,0,100,65535,0,0
10723,20180710,MB2,100,0,96,15301,99,39,99,60,100,15214,100,0,100,0,100,0,100,0,100,0,65,35,200,0,100,0,100,0,99,222601000000.0,99,1784580000000.0,100,0,100,65535,0,0
10723,20180709,MB2,100,0,96,15277,99,39,99,60,100,15214,100,0,100,0,100,0,100,0,100,0,65,35,200,0,100,0,100,0,99,221735000000.0,99,1778560000000.0,100,0,100,65535,0,0
10723,20180708,MB2,100,0,96,15253,99,39,99,60,100,15214,100,0,100,0,100,0,100,0,100,0,65,35,200,0,100,0,100,0,99,220978000000.0,99,1772720000000.0,100,0,100,65535,0,0
10723,20180707,MB2,100,0,96,15229,99,39,99,60,100,15214,100,0,100,0,100,0,100,0,100,0,65,35,200,0,100,0,100,0,99,220190000000.0,99,1766730000000.0,100,0,100,65535,0,0
10615,20190206,MB2,100,0,95,21471,99,37,99,221,100,15322,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,385391000000.0,99,25921016990.0,100,0,100,65535,0,0
10615,20190205,MB2,100,0,95,21447,99,37,99,221,100,15322,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,384653000000.0,99,25917033846.0,100,0,100,65535,0,0
10615,20190204,MB2,100,0,95,21423,99,37,99,220,100,15322,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,383930000000.0,99,25913889246.0,100,0,100,65535,0,0
10615,20190203,MB2,100,0,95,21399,99,37,99,220,100,15322,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,383196000000.0,99,25910215558.0,100,0,100,65535,0,0
10615,20190202,MB2,100,0,95,21375,99,37,99,219,100,15322,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,382447000000.0,99,25906464374.0,100,0,100,65535,0,0
10615,20190201,MB2,100,0,95,21351,99,37,99,219,100,15322,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,381638000000.0,99,25900745046.0,100,0,100,65535,0,0
